distance,speed,throttle,brake,gear,driver_code
5266.986388888886,269.0,0.0,True,8,VER
5288.053055555552,237.0,0.0,True,8,VER
5303.341944444442,172.0,0.0,True,8,VER
5317.841944444442,145.0,0.0,True,5,VER
5326.538888888886,131.0,0.0,True,3,VER
5333.48333333333,125.0,0.0,True,3,VER
5339.872222222219,115.0,0.0,True,3,VER
5345.427777777774,100.0,0.0,True,3,VER
5350.872222222219,98.0,0.0,False,3,VER
5357.205555555552,95.0,0.0,False,3,VER
5367.09444444444,89.0,26.0,False,3,VER
5375.361111111107,93.0,45.0,False,3,VER
5379.627777777773,96.0,58.0,False,3,VER
5386.69444444444,106.0,12.0,False,3,VER
5395.938888888884,104.0,0.0,False,3,VER
5402.672222222218,101.0,1.0,False,3,VER
5409.272222222218,99.0,35.0,False,3,VER
5417.283333333329,103.0,49.0,False,3,VER
5424.349999999996,106.0,62.0,False,3,VER
5429.416666666662,114.0,53.0,False,3,VER
5440.438888888885,124.0,84.0,False,3,VER
5449.342499999996,133.0,91.0,False,3,VER
5464.642499999996,153.0,100.0,False,3,VER
5475.042499999996,156.0,100.0,False,4,VER
5488.731388888885,176.0,100.0,False,4,VER
5503.042499999996,184.0,100.0,False,4,VER
5515.909166666663,193.0,100.0,False,4,VER
5538.798055555552,206.0,100.0,False,5,VER
5560.498055555552,217.0,100.0,False,5,VER
5575.164722222218,220.0,100.0,False,5,VER
5585.146388888886,226.0,100.0,False,5,VER
5603.268611111108,233.0,100.0,False,5,VER
5616.435277777775,237.0,100.0,False,6,VER
5646.379722222219,245.0,100.0,False,6,VER
5668.5130555555525,249.0,100.0,False,6,VER
5688.5019444444415,257.0,100.0,False,6,VER
5700.146388888887,262.0,100.0,False,6,VER
5732.901944444442,268.0,100.0,False,7,VER
5747.901944444441,270.0,100.0,False,7,VER
15.135555555555555,278.0,99.0,False,7,LEC
43.53555555555556,284.0,99.0,False,7,LEC
69.13555555555556,288.0,99.0,False,7,LEC
91.76888888888888,291.0,99.0,False,7,LEC
114.63555555555556,294.0,99.0,False,7,LEC
144.33555555555557,297.0,99.0,False,8,LEC
157.62444444444446,299.0,99.0,False,8,LEC
187.82444444444445,302.0,99.0,False,8,LEC
208.09111111111116,304.0,99.0,False,8,LEC
245.2841666666667,305.0,99.0,False,8,LEC
279.5063888888889,308.0,99.0,False,8,LEC
303.6175,310.0,99.0,False,8,LEC
338.06194444444446,310.0,99.0,False,8,LEC
372.8397222222222,313.0,99.0,False,8,LEC
386.7508333333333,313.0,99.0,False,8,LEC
428.7508333333333,315.0,99.0,False,8,LEC
442.7508333333333,315.0,99.0,False,8,LEC
460.2508333333333,315.0,99.0,False,8,LEC
481.3841666666666,317.0,99.0,False,8,LEC
502.6055555555556,317.0,99.0,False,8,LEC
537.9388888888889,318.0,99.0,False,8,LEC
552.0722222222222,318.0,99.0,False,8,LEC
580.4277777777778,319.0,99.0,False,8,LEC
608.7833333333333,319.0,99.0,False,8,LEC
626.5055555555556,319.0,99.0,False,8,LEC
640.5500000000001,316.0,99.0,False,8,LEC
654.5500000000001,315.0,99.0,False,8,LEC
682.0166666666668,309.0,99.0,False,8,LEC
698.9611111111111,305.0,81.0,True,8,LEC
717.8277777777778,283.0,7.0,True,8,LEC
744.3833333333333,239.0,5.0,True,8,LEC
759.1833333333334,222.0,7.0,True,6,LEC
781.5166666666668,201.0,9.0,True,5,LEC
798.0869444444445,187.0,9.0,True,5,LEC
806.2202777777778,183.0,35.0,True,5,LEC
